GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes
23,Maine,ME,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.3804395376561356,NA,2.3804395376561356,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
24,Maryland,MD,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.1586598326471975,NA,2.1586598326471975,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
25,Massachusetts,MA,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,3.636690887120416,NA,3.636690887120416,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
26,Michigan,MI,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.9564754405161908,NA,1.9564754405161908,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
27,Minnesota,MN,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,4.073621729775694,NA,4.073621729775694,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
28,Mississippi,MS,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.160107098283474,NA,1.160107098283474,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
29,Missouri,MO,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.5158411495585788,NA,1.5158411495585788,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
30,Montana,MT,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.3923894795747063,NA,2.3923894795747063,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
31,Nebraska,NE,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.0599153852733436,NA,2.0599153852733436,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
32,Nevada,NV,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,0.7663180104561855,NA,0.7663180104561855,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
33,New Hampshire,NH,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.6814636007021253,NA,2.6814636007021253,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
34,New Jersey,NJ,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.8481488652004767,NA,1.8481488652004767,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
35,New Mexico,NM,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.6526602303574993,NA,1.6526602303574993,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
36,New York,NY,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,4.005214144210148,NA,4.005214144210148,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
37,North Carolina,NC,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.8550759398913856,NA,1.8550759398913856,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
38,North Dakota,ND,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.4100077190374285,NA,2.4100077190374285,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
39,Ohio,OH,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.6968025348175315,NA,1.6968025348175315,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
40,Oklahoma,OK,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.2204767006842194,NA,1.2204767006842194,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
41,Oregon,OR,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,3.9438940883146105,NA,3.9438940883146105,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
42,Pennsylvania,PA,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.278835240253097,NA,2.278835240253097,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
44,Rhode Island,RI,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,3.575585185830593,NA,3.575585185830593,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
45,South Carolina,SC,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.645826351158923,NA,1.645826351158923,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
46,South Dakota,SD,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,3.787151337824163,NA,3.787151337824163,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
47,Tennessee,TN,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.5396660681808683,NA,1.5396660681808683,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
48,Texas,TX,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.1859893582486853,NA,1.1859893582486853,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
49,Utah,UT,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.169761871325527,NA,2.169761871325527,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
50,Vermont,VT,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,5.2106024059998095,NA,5.2106024059998095,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
51,Virginia,VA,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.7803716067578232,NA,1.7803716067578232,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
53,Washington,WA,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.92316875631791,NA,2.92316875631791,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
54,West Virginia,WV,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,0.9275274624155717,NA,0.9275274624155717,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
55,Wisconsin,WI,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,2.8151380287455425,NA,2.8151380287455425,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
56,Wyoming,WY,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,1.1794300996127005,NA,1.1794300996127005,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
72,Puerto Rico,PR,2024,rel_score_noninstgroupquarters,CL,relative,Living in Non-Institutionalized Group Quarters: Relative,NA,NA,NA,lower_better,none,1,acs_ready,ACS PUMS TYPE=3 (non-institutional GQ: college dorms + military barracks + shelters) DIS=1 AGEP 18-64.
000,United States,USA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.204780685499145,1.2345876874369317,-0.9701929980622133,lower_better,none,1,acs_ready,NA
01,Alabama,AL,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.124601757991345,1.4680185688669256,0.3434168108755806,lower_better,none,1,acs_ready,NA
02,Alaska,AK,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.6949302478723514,3.0954142209181588,-0.5995160269541926,lower_better,none,1,acs_ready,NA
04,Arizona,AZ,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.9253902656682333,0.8722303581712877,-1.0531599074969455,lower_better,none,1,acs_ready,NA
05,Arkansas,AR,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.0144577264344143,1.1962369265361703,0.18177920010175597,lower_better,none,1,acs_ready,NA
06,California,CA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.840992515443405,1.1051687860678137,-2.735823729375591,lower_better,none,1,acs_ready,NA
08,Colorado,CO,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.1530948148372215,1.0881796275165743,-1.0649151873206473,lower_better,none,1,acs_ready,NA
09,Connecticut,CT,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.5764832429627003,1.6329269244352413,-1.943556318527459,lower_better,none,1,acs_ready,NA
10,Delaware,DE,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.4587429505487155,1.3148275479117346,-0.14391540263698088,lower_better,none,1,acs_ready,NA
11,District of Columbia,DC,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,5.766337922499579,4.021525346870556,-1.7448125756290231,lower_better,none,1,acs_ready,NA
12,Florida,FL,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.4381458741635422,0.901154525981784,-0.5369913481817582,lower_better,none,1,acs_ready,NA
13,Georgia,GA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.2424211085193257,1.025080482642124,-0.2173406258772017,lower_better,none,1,acs_ready,NA
15,Hawaii,HI,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.4580482120155596,1.9261871622596158,-1.5318610497559437,lower_better,none,1,acs_ready,NA
16,Idaho,ID,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.481220482618531,1.4751252356322928,-0.00609524698623809,lower_better,none,1,acs_ready,NA
17,Illinois,IL,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.8932052536571697,0.9889322801864235,-0.9042729734707462,lower_better,none,1,acs_ready,NA
18,Indiana,IN,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.3222430681710415,1.2793479361972038,-0.04289513197383776,lower_better,none,1,acs_ready,NA
19,Iowa,IA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.1217371125033684,1.694004316689858,-0.4277327958135104,lower_better,none,1,acs_ready,NA
20,Kansas,KS,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.377049719722469,1.4132190569666585,-0.9638306627558106,lower_better,none,1,acs_ready,NA
21,Kentucky,KY,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.2526251917623914,1.200675691311608,-0.0519495004507835,lower_better,none,1,acs_ready,NA
22,Louisiana,LA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.3496221589698527,0.9321237255108552,-0.4174984334589975,lower_better,none,1,acs_ready,NA
23,Maine,ME,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.3804395376561356,1.7005642260082152,-0.6798753116479204,lower_better,none,1,acs_ready,NA
24,Maryland,MD,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.1586598326471975,1.0066303606147478,-1.1520294720324498,lower_better,none,1,acs_ready,NA
25,Massachusetts,MA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.636690887120416,2.4941108810631136,-1.1425800060573024,lower_better,none,1,acs_ready,NA
26,Michigan,MI,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.9564754405161908,0.9836654729067402,-0.9728099676094506,lower_better,none,1,acs_ready,NA
27,Minnesota,MN,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,4.073621729775694,1.0521839940985778,-3.0214377356771163,lower_better,none,1,acs_ready,NA
28,Mississippi,MS,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.160107098283474,1.4436441847851713,0.2835370865016973,lower_better,none,1,acs_ready,NA
29,Missouri,MO,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.5158411495585788,1.3054839194890957,-0.21035723006948315,lower_better,none,1,acs_ready,NA
30,Montana,MT,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.3923894795747063,1.2899437111162317,-1.1024457684584745,lower_better,none,1,acs_ready,NA
31,Nebraska,NE,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.0599153852733436,1.2210365045254532,-0.8388788807478904,lower_better,none,1,acs_ready,NA
32,Nevada,NV,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,0.7663180104561855,0.309404028227257,-0.45691398222892854,lower_better,none,1,acs_ready,NA
33,New Hampshire,NH,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.6814636007021253,1.769053285913313,-0.9124103147888123,lower_better,none,1,acs_ready,NA
34,New Jersey,NJ,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.8481488652004767,0.8695597266596524,-0.9785891385408243,lower_better,none,1,acs_ready,NA
35,New Mexico,NM,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.6526602303574993,0.8469620202326434,-0.8056982101248559,lower_better,none,1,acs_ready,NA
36,New York,NY,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,4.005214144210148,2.0233129344275342,-1.981901209782614,lower_better,none,1,acs_ready,NA
37,North Carolina,NC,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.8550759398913856,1.6069530852662668,-0.24812285462511885,lower_better,none,1,acs_ready,NA
38,North Dakota,ND,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.4100077190374285,2.324178041335849,-0.08582967770157968,lower_better,none,1,acs_ready,NA
39,Ohio,OH,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.6968025348175315,1.059166736466385,-0.6376357983511465,lower_better,none,1,acs_ready,NA
40,Oklahoma,OK,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,1.2204767006842194,1.3277821759165722,0.10730547523235279,lower_better,none,1,acs_ready,NA
41,Oregon,OR,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.9438940883146105,0.9706556839668103,-2.9732384043478,lower_better,none,1,acs_ready,NA
42,Pennsylvania,PA,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,2.278835240253097,1.8908364881351132,-0.38799875211798374,lower_better,none,1,acs_ready,NA
44,Rhode Island,RI,2024,eq_score_noninstgroupquarters,CL,equity,Living in Non-Institutionalized Group Quarters: Equity,3.575585185830593,2.8312820062737214,-0.7443031795568715,lower_better,none,1,acs_ready,NA
